26,244085,33/11KV MIDC MIRAJ,207,11 KV Priyanka,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",320800,April,2
27,244095,33/11 KV KUPWAD CITY,201,11 KV Milk Dairy,Urban/Sheddable Urban Feeder,296320,April,2
28,244095,33/11 KV KUPWAD CITY,202,11 KV Water Supply,HV Non-Express Feeder,59312,April,2
29,244095,33/11 KV KUPWAD CITY,203,11 KV Mahalaxmi,Urban/Sheddable Urban Feeder,305348,April,2
30,244095,33/11 KV KUPWAD CITY,205,11 KV Vidyanagar,Urban/Sheddable Urban Feeder,279704,April,2
31,244095,33/11 KV KUPWAD CITY,207,11 KV Kupwad City,Urban/Sheddable Urban Feeder,58404,April,2
32,244095,33/11 KV KUPWAD CITY,208,11 KV Ashtavinayak,Urban/Sheddable Urban Feeder,149124,April,2
33,246001,110/33/11 KV VISHRAMBAG S/SN,204,11 KV Karnal (Yashwantnagar),Urban/Sheddable Urban Feeder,682400,April,2
34,248004,220 KV MIRAJ,407,33KV MIDC MIRAJ,HV Non-Express Feeder,13593,April,2
1,244019,33/11 KV MADHAVNAGAR,201,11 KV MADHAVNAGAR FEEDER,Urban/Sheddable Urban Feeder,555200,May,2
2,244019,33/11 KV MADHAVNAGAR,203,11 KV SIE FEEDER,AG Feeder with SDT,124048,May,2
3,244019,33/11 KV MADHAVNAGAR,205,11 KV COTTON MILL FEEDER,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",928224,May,2
5,244030,33/11 KV KUPWAD MIDC,201,11 KV OM COLD,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",707280,May,2
6,244030,33/11 KV KUPWAD MIDC,202,11 KV KVC,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",810880,May,2
7,244030,33/11 KV KUPWAD MIDC,203,11 KV DIAMOND,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",795680,May,2
8,244030,33/11 KV KUPWAD MIDC,204,11KV NATRAJ,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",966240,May,2
9,244030,33/11 KV KUPWAD MIDC,205,11 KV OMKAR,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",1036200,May,2
10,244030,33/11 KV KUPWAD MIDC,206,11 kv Adimaya,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",908904,May,2
11,244030,33/11 KV KUPWAD MIDC,207,11 kv mandhana,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",814840,May,2
12,244030,33/11 KV KUPWAD MIDC,208,11 KV Devika,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",68280,May,2
13,244030,33/11 KV KUPWAD MIDC,402,33 KV Shah Presicast Unit III,HV Express Feeder,136200,May,2
14,244043,33/11 KV CHAKAN,201,11 KV Mahavir,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",67240,May,2
15,244043,33/11 KV CHAKAN,202,DATTANAND FEEDER,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",389520,May,2
16,244043,33/11 KV CHAKAN,203,11 KV Godavari,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",855040,May,2
17,244043,33/11 KV CHAKAN,204,11 KV Galaxy,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",507592,May,2
18,244043,33/11 KV CHAKAN,205,11 KV Bamnoli,Urban/Sheddable Urban Feeder,762852,May,2
19,244043,33/11 KV CHAKAN,401,33 KV Parvati Agro Plast,HV Express Feeder,263400,May,2
21,244043,33/11 KV CHAKAN,404,33KV BASHKO,HV Express Feeder,315000,May,2
22,244066,33/11 KV SIE,201,11 KV Ankur,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",623160,May,2
23,244066,33/11 KV SIE,202,11 KV LOKMAT,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",471920,May,2
24,244066,33/11 KV SIE,206,11 KV MIDC Water Supply,HV Non-Express Feeder,9728,May,2
25,244066,33/11 KV SIE,207,11 KV Bharat Steel,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",216080,May,2
26,244085,33/11KV MIDC MIRAJ,207,11 KV Priyanka,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",114240,May,2
27,244095,33/11 KV KUPWAD CITY,201,11 KV Milk Dairy,Urban/Sheddable Urban Feeder,304572,May,2
28,244095,33/11 KV KUPWAD CITY,202,11 KV Water Supply,HV Non-Express Feeder,61268,May,2
29,244095,33/11 KV KUPWAD CITY,203,11 KV Mahalaxmi,Urban/Sheddable Urban Feeder,295900,May,2
30,244095,33/11 KV KUPWAD CITY,205,11 KV Vidyanagar,Urban/Sheddable Urban Feeder,277912,May,2
31,244095,33/11 KV KUPWAD CITY,207,11 KV Kupwad City,Urban/Sheddable Urban Feeder,57596,May,2
32,244095,33/11 KV KUPWAD CITY,208,11 KV Ashtavinayak,Urban/Sheddable Urban Feeder,153092,May,2
33,246001,110/33/11 KV VISHRAMBAG S/SN,204,11 KV Karnal (Yashwantnagar),Urban/Sheddable Urban Feeder,738200,May,2
34,248004,220 KV MIRAJ,407,33KV MIDC MIRAJ,HV Non-Express Feeder,44315,May,2
1,244019,33/11 KV MADHAVNAGAR,201,11 KV MADHAVNAGAR FEEDER,Urban/Sheddable Urban Feeder,479536,June,2
2,244019,33/11 KV MADHAVNAGAR,203,11 KV SIE FEEDER,AG Feeder with SDT,97208,June,2
3,244019,33/11 KV MADHAVNAGAR,205,11 KV COTTON MILL FEEDER,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",898320,June,2
5,244030,33/11 KV KUPWAD MIDC,201,11 KV OM COLD,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",717280,June,2
6,244030,33/11 KV KUPWAD MIDC,202,11 KV KVC,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",682480,June,2
7,244030,33/11 KV KUPWAD MIDC,203,11 KV DIAMOND,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",835880,June,2
8,244030,33/11 KV KUPWAD MIDC,204,11KV NATRAJ,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",1035360,June,2
9,244030,33/11 KV KUPWAD MIDC,205,11 KV OMKAR,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",1018920,June,2
10,244030,33/11 KV KUPWAD MIDC,206,11 kv Adimaya,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",846896,June,2
11,244030,33/11 KV KUPWAD MIDC,207,11 kv mandhana,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",847600,June,2
12,244030,33/11 KV KUPWAD MIDC,208,11 KV Devika,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",71240,June,2
13,244030,33/11 KV KUPWAD MIDC,402,33 KV Shah Presicast Unit III,HV Express Feeder,170400,June,2
14,244043,33/11 KV CHAKAN,201,11 KV Mahavir,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",44520,June,2
15,244043,33/11 KV CHAKAN,202,DATTANAND FEEDER,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",679440,June,2
16,244043,33/11 KV CHAKAN,203,11 KV Godavari,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",922960,June,2
17,244043,33/11 KV CHAKAN,204,11 KV Galaxy,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",518004,June,2
18,244043,33/11 KV CHAKAN,205,11 KV Bamnoli,Urban/Sheddable Urban Feeder,676652,June,2
19,244043,33/11 KV CHAKAN,401,33 KV Parvati Agro Plast,HV Express Feeder,169500,June,2
21,244043,33/11 KV CHAKAN,404,33KV BASHKO,HV Express Feeder,438000,June,2
22,244066,33/11 KV SIE,201,11 KV Ankur,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",659800,June,2
23,244066,33/11 KV SIE,202,11 KV LOKMAT,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",392440,June,2
24,244066,33/11 KV SIE,206,11 KV MIDC Water Supply,HV Non-Express Feeder,9668,June,2
25,244066,33/11 KV SIE,207,11 KV Bharat Steel,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",225382,June,2
26,244085,33/11KV MIDC MIRAJ,207,11 KV Priyanka,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",258400,June,2
27,244095,33/11 KV KUPWAD CITY,201,11 KV Milk Dairy,Urban/Sheddable Urban Feeder,258196,June,2
28,244095,33/11 KV KUPWAD CITY,202,11 KV Water Supply,HV Non-Express Feeder,56156,June,2
29,244095,33/11 KV KUPWAD CITY,203,11 KV Mahalaxmi,Urban/Sheddable Urban Feeder,252556,June,2
30,244095,33/11 KV KUPWAD CITY,205,11 KV Vidyanagar,Urban/Sheddable Urban Feeder,243212,June,2
31,244095,33/11 KV KUPWAD CITY,207,11 KV Kupwad City,Urban/Sheddable Urban Feeder,50380,June,2
32,244095,33/11 KV KUPWAD CITY,208,11 KV Ashtavinayak,Urban/Sheddable Urban Feeder,129568,June,2
33,246001,110/33/11 KV VISHRAMBAG S/SN,204,11 KV Karnal (Yashwantnagar),Urban/Sheddable Urban Feeder,622980,June,2
34,248004,220 KV MIRAJ,407,33KV MIDC MIRAJ,HV Non-Express Feeder,60434,June,2
1,244019,33/11 KV MADHAVNAGAR,201,11 KV MADHAVNAGAR FEEDER,Urban/Sheddable Urban Feeder,441576,July,2
2,244019,33/11 KV MADHAVNAGAR,203,11 KV INDOTEX,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",89200,July,2
3,244019,33/11 KV MADHAVNAGAR,205,11 KV COTTON MILL FEEDER,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",779020,July,2
5,244030,33/11 KV KUPWAD MIDC,201,11 KV OM COLD,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",877680,July,2
6,244030,33/11 KV KUPWAD MIDC,202,11 KV KVC,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",869640,July,2
7,244030,33/11 KV KUPWAD MIDC,203,11 KV DIAMOND,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",920720,July,2
8,244030,33/11 KV KUPWAD MIDC,204,11KV NATRAJ,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",969240,July,2
9,244030,33/11 KV KUPWAD MIDC,205,11 KV OMKAR,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",992760,July,2
10,244030,33/11 KV KUPWAD MIDC,206,11 kv Adimaya,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",750112,July,2
11,244030,33/11 KV KUPWAD MIDC,207,11 kv mandhana,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",843600,July,2
12,244030,33/11 KV KUPWAD MIDC,208,11 KV Devika,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",75440,July,2
13,244030,33/11 KV KUPWAD MIDC,402,33 KV Shah Presicast Unit III,HV Express Feeder,151800,July,2
14,244043,33/11 KV CHAKAN,201,11 KV Mahavir,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",53880,July,2
15,244043,33/11 KV CHAKAN,202,DATTANAND FEEDER,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",472120,July,2
16,244043,33/11 KV CHAKAN,203,11 KV Godavari,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",879600,July,2
17,244043,33/11 KV CHAKAN,204,11 KV Galaxy,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",528860,July,2
18,244043,33/11 KV CHAKAN,205,11 KV Bamnoli,Urban/Sheddable Urban Feeder,637532,July,2
19,244043,33/11 KV CHAKAN,401,33 KV Parvati Agro Plast,HV Express Feeder,113400,July,2
21,244043,33/11 KV CHAKAN,404,33KV BASHKO,HV Express Feeder,486000,July,2
22,244066,33/11 KV SIE,201,11 KV Ankur,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",589440,July,2
23,244066,33/11 KV SIE,202,11 KV LOKMAT,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",356240,July,2
24,244066,33/11 KV SIE,206,11 KV MIDC Water Supply,HV Express Feeder,7198,July,2
25,244066,33/11 KV SIE,207,11 KV Bharat Steel,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",219924,July,2
26,244085,33/11KV MIDC MIRAJ,207,11 KV Priyanka,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",316000,July,2
27,244095,33/11 KV KUPWAD CITY,201,11 KV Milk Dairy,Urban/Sheddable Urban Feeder,210732,July,2
28,244095,33/11 KV KUPWAD CITY,202,11 KV Water Supply,HV Non-Express Feeder,58884,July,2
29,244095,33/11 KV KUPWAD CITY,203,11 KV Mahalaxmi,Urban/Sheddable Urban Feeder,80008,July,2
30,244095,33/11 KV KUPWAD CITY,205,11 KV Vidyanagar,Urban/Sheddable Urban Feeder,223308,July,2
31,244095,33/11 KV KUPWAD CITY,207,11 KV Kupwad City,Urban/Sheddable Urban Feeder,44872,July,2
32,244095,33/11 KV KUPWAD CITY,208,11 KV Ashtavinayak,Urban/Sheddable Urban Feeder,120284,July,2
33,246001,110/33/11 KV VISHRAMBAG S/SN,204,11 KV Karnal (Yashwantnagar),Urban/Sheddable Urban Feeder,572860,July,2
34,248004,220 KV MIRAJ,407,33KV MIDC MIRAJ,HV Non-Express Feeder,55285,July,2
1,244019,33/11 KV MADHAVNAGAR,201,11 KV MADHAVNAGAR FEEDER,Urban/Sheddable Urban Feeder,460636,August,2
2,244019,33/11 KV MADHAVNAGAR,203,11 KV INDOTEX,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",201668,August,2
3,244019,33/11 KV MADHAVNAGAR,205,11 KV COTTON MILL FEEDER,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",697244,August,2
4,244019,33/11 KV MADHAVNAGAR,208,11 KV SIE Ag FEEDER,AG Feeder with SDT,90440,August,2
6,244030,33/11 KV KUPWAD MIDC,201,11 KV OM COLD,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",1071120,August,2
7,244030,33/11 KV KUPWAD MIDC,202,11 KV KVC,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",978960,August,2
8,244030,33/11 KV KUPWAD MIDC,203,11 KV DIAMOND,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",857520,August,2
9,244030,33/11 KV KUPWAD MIDC,204,11KV NATRAJ,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",1160680,August,2
10,244030,33/11 KV KUPWAD MIDC,205,11 KV OMKAR,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",1002040,August,2
11,244030,33/11 KV KUPWAD MIDC,206,11 kv Adimaya,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",831824,August,2
12,244030,33/11 KV KUPWAD MIDC,207,11 kv mandhana,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",892920,August,2
13,244030,33/11 KV KUPWAD MIDC,208,11 KV Devika,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",71640,August,2
14,244030,33/11 KV KUPWAD MIDC,402,33 KV Shah Presicast Unit III,HV Express Feeder,154800,August,2
15,244043,33/11 KV CHAKAN,201,11 KV Mahavir,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",51360,August,2
16,244043,33/11 KV CHAKAN,202,DATTANAND FEEDER,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",498640,August,2
17,244043,33/11 KV CHAKAN,203,11 KV Godavari,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",851680,August,2
18,244043,33/11 KV CHAKAN,204,11 KV Galaxy,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",483868,August,2
19,244043,33/11 KV CHAKAN,205,11 KV Bamnoli,Urban/Sheddable Urban Feeder,656632,August,2
20,244043,33/11 KV CHAKAN,401,33 KV Parvati Agro Plast,HV Express Feeder,194100,August,2
22,244043,33/11 KV CHAKAN,404,33KV BASHKO,HV Express Feeder,433800,August,2
23,244066,33/11 KV SIE,201,11 KV Ankur,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",654040,August,2
24,244066,33/11 KV SIE,202,11 KV LOKMAT,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",381560,August,2
25,244066,33/11 KV SIE,206,11 KV MIDC Water Supply,HV Express Feeder,7608,August,2
26,244066,33/11 KV SIE,207,11 KV Bharat Steel,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",178452,August,2
27,244085,33/11KV MIDC MIRAJ,207,11 KV Priyanka,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",60960,August,2
28,244095,33/11 KV KUPWAD CITY,201,11 KV Milk Dairy,Urban/Sheddable Urban Feeder,250952,August,2
29,244095,33/11 KV KUPWAD CITY,202,11 KV Water Supply,HV Non-Express Feeder,61568,August,2
30,244095,33/11 KV KUPWAD CITY,203,11 KV Mahalaxmi,Urban/Sheddable Urban Feeder,236060,August,2
31,244095,33/11 KV KUPWAD CITY,205,11 KV Vidyanagar,Urban/Sheddable Urban Feeder,231976,August,2
32,244095,33/11 KV KUPWAD CITY,207,11 KV Kupwad City,Urban/Sheddable Urban Feeder,50932,August,2
33,244095,33/11 KV KUPWAD CITY,208,11 KV Ashtavinayak,Urban/Sheddable Urban Feeder,126184,August,2
34,246001,110/33/11 KV VISHRAMBAG S/SN,204,11 KV Karnal (Yashwantnagar),Urban/Sheddable Urban Feeder,590960,August,2
35,248004,220 KV MIRAJ,407,33KV MIDC MIRAJ,HV Non-Express Feeder,62265,August,2
1,244019,33/11 KV MADHAVNAGAR,201,11 KV MADHAVNAGAR FEEDER,Urban/Sheddable Urban Feeder,457788,September,2
2,244019,33/11 KV MADHAVNAGAR,203,11 KV INDOTEX,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",476224,September,2
3,244019,33/11 KV MADHAVNAGAR,205,11 KV COTTON MILL FEEDER,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",544772,September,2
4,244019,33/11 KV MADHAVNAGAR,208,11 KV SIE Ag FEEDER,AG Feeder with SDT,84644,September,2
6,244030,33/11 KV KUPWAD MIDC,201,11 KV OM COLD,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",2229520,September,2
7,244030,33/11 KV KUPWAD MIDC,202,11 KV KVC,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",988000,September,2
8,244030,33/11 KV KUPWAD MIDC,203,11 KV DIAMOND,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",869480,September,2
9,244030,33/11 KV KUPWAD MIDC,204,11KV NATRAJ,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",183040,September,2
10,244030,33/11 KV KUPWAD MIDC,205,11 KV OMKAR,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",990720,September,2
11,244030,33/11 KV KUPWAD MIDC,206,11 kv Adimaya,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",836776,September,2
12,244030,33/11 KV KUPWAD MIDC,207,11 kv mandhana,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",868200,September,2
13,244030,33/11 KV KUPWAD MIDC,208,11 KV Devika,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",74600,September,2
14,244030,33/11 KV KUPWAD MIDC,402,33 KV Shah Presicast Unit III,HV Express Feeder,157200,September,2
15,244043,33/11 KV CHAKAN,201,11 KV Mahavir,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",56720,September,2
16,244043,33/11 KV CHAKAN,202,DATTANAND FEEDER,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",426360,September,2
17,244043,33/11 KV CHAKAN,203,11 KV Godavari,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",922640,September,2
18,244043,33/11 KV CHAKAN,204,11 KV Galaxy,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",538368,September,2
19,244043,33/11 KV CHAKAN,205,11 KV Bamnoli,Urban/Sheddable Urban Feeder,623804,September,2
20,244043,33/11 KV CHAKAN,401,33 KV Parvati Agro Plast,HV Express Feeder,104400,September,2
22,244043,33/11 KV CHAKAN,404,33KV BASHKO,HV Express Feeder,492600,September,2
23,244066,33/11 KV SIE,201,11 KV Ankur,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",773320,September,2
24,244066,33/11 KV SIE,202,11 KV LOKMAT,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",373560,September,2
25,244066,33/11 KV SIE,206,11 KV MIDC Water Supply,HV Express Feeder,9292,September,2
26,244066,33/11 KV SIE,207,11 KV Bharat Steel,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",188330,September,2
27,244085,33/11KV MIDC MIRAJ,207,11 KV Priyanka,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",27600,September,2
28,244095,33/11 KV KUPWAD CITY,201,11 KV Milk Dairy,Urban/Sheddable Urban Feeder,241532,September,2
29,244095,33/11 KV KUPWAD CITY,202,11 KV Water Supply,HV Non-Express Feeder,59020,September,2
30,244095,33/11 KV KUPWAD CITY,203,11 KV Mahalaxmi,Urban/Sheddable Urban Feeder,236540,September,2
31,244095,33/11 KV KUPWAD CITY,205,11 KV Vidyanagar,Urban/Sheddable Urban Feeder,230500,September,2
32,244095,33/11 KV KUPWAD CITY,207,11 KV Kupwad City,Urban/Sheddable Urban Feeder,47160,September,2
33,244095,33/11 KV KUPWAD CITY,208,11 KV Ashtavinayak,Urban/Sheddable Urban Feeder,131408,September,2
34,246001,110/33/11 KV VISHRAMBAG S/SN,204,11 KV Karnal (Yashwantnagar),Urban/Sheddable Urban Feeder,563660,September,2
35,248004,220 KV MIRAJ,407,33KV MIDC MIRAJ,HV Non-Express Feeder,52142,September,2
1,244019,33/11 KV MADHAVNAGAR,201,11 KV MADHAVNAGAR FEEDER,Urban/Sheddable Urban Feeder,438968,October,2
2,244019,33/11 KV MADHAVNAGAR,203,11 KV INDOTEX,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",357976,October,2
3,244019,33/11 KV MADHAVNAGAR,205,11 KV COTTON MILL FEEDER,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",455120,October,2
4,244019,33/11 KV MADHAVNAGAR,208,11 KV SIE Ag FEEDER,AG Feeder with SDT,62780,October,2
6,244030,33/11 KV KUPWAD MIDC,201,11 KV OM COLD,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",1588800,October,2
7,244030,33/11 KV KUPWAD MIDC,202,11 KV KVC,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",852680,October,2
8,244030,33/11 KV KUPWAD MIDC,203,11 KV DIAMOND,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",784920,October,2
9,244030,33/11 KV KUPWAD MIDC,204,11KV NATRAJ,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",515480,October,2
10,244030,33/11 KV KUPWAD MIDC,205,11 KV OMKAR,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",845320,October,2
11,244030,33/11 KV KUPWAD MIDC,206,11 kv Adimaya,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",735624,October,2
12,244030,33/11 KV KUPWAD MIDC,207,11 kv mandhana,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",766280,October,2
13,244030,33/11 KV KUPWAD MIDC,208,11 KV Devika,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",62960,October,2
14,244030,33/11 KV KUPWAD MIDC,402,33 KV Shah Presicast Unit III,HV Express Feeder,54600,October,2
15,244043,33/11 KV CHAKAN,201,11 KV Mahavir,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",48520,October,2
16,244043,33/11 KV CHAKAN,202,DATTANAND FEEDER,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",289600,October,2
17,244043,33/11 KV CHAKAN,203,11 KV Godavari,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",709520,October,2
18,244043,33/11 KV CHAKAN,204,11 KV Galaxy,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",401308,October,2
19,244043,33/11 KV CHAKAN,205,11 KV Bamnoli,Urban/Sheddable Urban Feeder,636552,October,2
20,244043,33/11 KV CHAKAN,401,33 KV Parvati Agro Plast,HV Express Feeder,96600,October,2
22,244043,33/11 KV CHAKAN,404,33KV BASHKO,HV Express Feeder,335400,October,2
23,244066,33/11 KV SIE,201,11 KV Ankur,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",508520,October,2
24,244066,33/11 KV SIE,202,11 KV LOKMAT,"SHEDDABLE FEEDER HAVING WEEKLY STAGGERING (MIDC, EQUIVALENT)",302840,October,2
